popularity,id,name,album,duration_ms,album_release_date,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artista_id,artista_generos,artista_followers,artista_name,time_signature
66,1eKvw144NYPlDjR0wQoGLW,Where's My Love - Acoustic,Where's My Love,239880,2017-07-07,False,0.554,0.226,3,-11.323,1,0.0281,0.891,0.0321,0.107,0.229,104.005,6AyATGg7mDgBlZ4N5uNog0,pop,256700,SYML,4
62,6c0I7CfL9ziGZN8yYkLppP,Sharp Edges,One More Light,178200,2017-05-19,False,0.652,0.714,0,-5.678,1,0.0562,0.145,0.0,0.154,0.624,112.029,6XyY86QOPPrYVGvF9ch6wz,"alternative metal,nu metal,post-grunge,rap metal",15573413,Linkin Park,4
50,0R5PV1sCMf1UcfubQbe5aS,Sólo Amigos,Tú y Yo,202093,2017-05-05,False,0.643,0.846,4,-3.593,0,0.0787,0.0157,0.0,0.156,0.728,173.997,0ndVqPlOidgsJ4yB3Fc5ec,latin viral pop,392025,Adexe & Nau,4
49,7BvjvjAza98mv3cBHrboFm,White Noise - Res 125 hz,Unison,105616,2017-10-13,False,0.111,0.163,11,-44.803,0,0.0586,0.931,0.972,0.104,0.069,80.745,1jfnMuDBl5OaAoU0VwLD8m,"sleep,white noise",3168,Granular,4
33,13G09MnZrzJJ5aK8mcHdNM,La Creatividad... - Live In Buenos Aires / 2016,Vivo De Pastillas: Locura Y Realidad (Live In Buenos Aires / 2016),298186,2017-11-10,False,0.596,0.879,1,-6.603,0,0.0388,0.153,0.00152,0.293,0.477,102.939,0D5U7oXEE4dut2DPyUDLca,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional",808764,Las Pastillas del Abuelo,4
62,193Dm5SqYy3hTSbuzxbwKc,Writer In The Dark,Melodrama,216610,2017-06-16,False,0.325,0.271,7,-8.069,1,0.0418,0.73,0.0,0.301,0.279,71.855,163tK9Wjr9P9DmM0AVK7lm,"art pop,dance pop,metropopolis,nz pop,pop",5965973,Lorde,4
32,6skCWfIBCq5uyG891mTUBQ,Fumar,Espectacular Monada,203546,2017-08-24,False,0.586,0.923,9,-2.913,0,0.0577,0.297,3.69e-06,0.386,0.702,148.02,5ts3iw277wUG2DUKnqktAD,,714,Monada,4
36,6ySYUOlzjtujD7p1FHLOqK,Sin Drogas,Saieg,145707,2017-05-22,True,0.689,0.423,0,-8.944,1,0.0305,0.569,0.0101,0.141,0.397,119.447,6NOqzjI8BErx0WICegZzTQ,"argentine indie,manso indie",28019,Simón Poxyran,4
46,4oylX0XbJ4UfEOObuU4G1p,Dueto a Través del Tiempo,Coco (Banda Sonora Original en Español),105720,2017-10-27,False,0.579,0.309,7,-12.367,1,0.0957,0.914,3.96e-06,0.291,0.478,108.116,3tJnB0s6c3oXPq1SCCavnd,"grupera,latin,latin pop,regional mexican",2822005,Marco Antonio Solís,3
34,24Pf51NLvSAaQv4BMNPEXT,Cada Noche,Cada Noche,207492,2017-11-27,False,0.532,0.617,0,-7.092,1,0.163,0.0197,0.0,0.291,0.508,91.009,6GYXfifD78PYARjZzxQzrG,"argentine telepop,cumbia pop,pop argentino",55478,Benjamín Amadeo,4
57,1WNOscEdUrRvDwHotfeAW5,Lying Together,French Kiwi Juice,268860,2017-03-02,False,0.791,0.729,3,-6.234,0,0.0646,0.456,0.291,0.0957,0.0782,102.021,2FwDTncULUnmANIh7qKa5z,"filter house,indie soul",736057,FKJ,4
42,4jwKmJZHwg6ntWwkm9olTz,En la Ciudad de la Furia (SEP7IMO DIA),SEP7IMO DIA,321066,2017-03-10,False,0.539,0.933,11,-4.815,0,0.0542,0.00333,0.00307,0.26,0.524,126.027,7An4yvF7hDYDolN4m5zKBp,"argentine rock,latin alternative,latin rock,post-punk argentina,rock en espanol,ska argentino",4710720,Soda Stereo,4
33,06SPIK95BpGxYWiWQfSHB3,El Baile,A Mil,190282,2017-02-20,False,0.699,0.711,11,-6.839,0,0.0317,0.00218,0.0,0.33,0.856,92.028,4STEdt6oH8RopaxpfWrO5Z,cumbia pop,56634,Cruzando El Charco,4
67,71WZ7yFuwxmQz5jJUpvkGv,예뻤어 You Were Beautiful,SUNRISE,283160,2017-06-07,False,0.458,0.617,5,-3.464,0,0.0331,0.0649,0.0,0.109,0.418,167.925,5TnQc2N1iKlFjYD7CPGvFc,"k-pop,k-pop boy group",1371100,DAY6,4
50,7LczREdk0FId5etFcDs1qv,"Todo Es Posible - Tema Principal De La Película ""Tadeo Jones 2 El Secreto Del Rey Midas""","Todo Es Posible (Tema Principal De La Película ""Tadeo Jones 2 El Secreto Del Rey Midas"")",215100,2017-06-30,False,0.574,0.911,1,-5.604,0,0.0612,0.465,0.0,0.108,0.503,99.443,5gOJTI4TusSENizxhcG7jB,"latin,latin arena pop,latin pop,spanish pop,spanish pop rock",2643592,David Bisbal,4
50,21Tzyc6OYFvtWjKrhZ0cTB,Cómo Te Atreves,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial),240560,2017-06-23,False,0.617,0.888,4,-4.567,1,0.0402,0.0705,0.0,0.162,0.771,130.97,5C4PDR4LnhZTbVnKWXuDKD,"colombian pop,latin,latin pop",3179082,Morat,4
40,2lNwECUb4030XBZbxk3bg1,El Rey y el As,Apocalipsis Zombi,243186,2017-05-12,False,0.627,0.854,10,-5.038,1,0.0283,0.357,1.97e-06,0.0437,0.613,99.722,13JJKrUewC1CJYmIDXQNoH,"argentine rock,latin alternative,latin rock,rock en espanol,rock uruguayo",556060,El Cuarteto De Nos,4
42,36tYfNoOyLJTU8gaa5pzCQ,No es de hombre,La Promesa,252457,2017-03-10,False,0.65,0.79,2,-7.103,0,0.0607,0.0455,0.0,0.0699,0.489,171.878,14zUHaJZo1mnYtn6IBRaRP,"latin,reggaeton",1782592,Justin Quiles,4
53,4Qswkl4GkmEPFJ2KPqepAG,El Perdedor (feat. Bruninho & Davi),El Perdedor (feat. Bruninho & Davi),207622,2017-05-30,False,0.702,0.807,0,-4.981,0,0.0756,0.341,0.0,0.0855,0.898,174.049,1r4hJ1h58CWwUQe3MxPuau,"latin,reggaeton",19880878,Maluma,4
59,2fGxYYMQbVqgIdaqfz2OwA,Younger Now,Younger Now,248773,2017-09-29,False,0.548,0.873,4,-4.881,1,0.0618,0.00129,4.55e-05,0.138,0.328,121.918,5YGY8feqx7naU7z4HrwZM6,"dance pop,pop,post-teen pop",11822022,Miley Cyrus,4
61,36rqjSUBaArtMBLWrzwInc,On the Level,This Old Dog,227653,2017-05-05,False,0.573,0.473,8,-10.839,0,0.0268,0.0944,0.397,0.199,0.515,77.494,3Sz7ZnJQBIHsXLUSo0OQtM,edmonton indie,1496663,Mac DeMarco,4
64,7DCQIOmpGV4nkHx7DQckJS,Bloom Later,&,160306,2017-11-10,False,0.513,0.318,0,-10.451,1,0.0314,0.796,0.0,0.177,0.249,81.923,4as3khXWaPjfkFdCA0JWMo,electropop,113703,Jesse,3
45,3P6oKxLPu8AMIB6y1wF86y,Chantaje,Chantaje,207431,2017-04-14,False,0.569,0.55,1,-4.159,1,0.0384,0.842,0.0,0.113,0.579,88.978,5rnUlLid4WEcDmAz6McM33,pop argentino,11079,Mechi Pieretti,4
47,7AtuQiAsRESlLdR3V0FXBJ,La Fuerza Del Corazón - En Directo En El Estadio Vicente Calderón / 2017,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),316080,2017-12-08,False,0.438,0.789,0,-4.531,1,0.066,0.165,0.0,0.979,0.317,76.976,5sUrlPAHlS9NEirDB8SEbF,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",4299854,Alejandro Sanz,4
65,1KPDAA9zyJXcEDvFW5inYi,Down the Line,Somersault,158474,2017-06-02,False,0.603,0.743,7,-6.569,1,0.0395,0.24,0.00392,0.147,0.533,162.265,1bwUhKRmEkOZ1wuTnV9XjC,"brooklyn indie,chillwave,indie garage rock,indie pop,indie rock,indie surf,indietronica,nu gaze,popgaze,shoegaze",343946,Beach Fossils,4
64,10hweQwWcUhBcpipYEvCYD,I Fell in Love with You One Night in September,Dreams for Two,96004,2017-09-07,False,0.532,0.137,3,-19.672,1,0.0648,0.943,0.824,0.0852,0.0732,89.346,5NlA3ayVBDY3uDCCEZ1dID,"chillhop,lo-fi beats",64252,Rook1e,3
50,40GkVbpiMmiqGTzmY7DVPr,Castle on the Hill,Castle on the Hill,265791,2017-12-01,False,0.82,0.482,2,-11.939,1,0.0452,0.035,0.000338,0.123,0.654,135.001,19fFXKAVON44FeIBScDl9j,coverchill,2708,George White Group,4
67,5FvlQZTm4eOGeUiAB1bKc9,No Vaseline,Death Certificate (25th Anniversary Edition),313053,2017-06-09,True,0.777,0.957,11,-3.201,0,0.318,0.18,0.0,0.296,0.543,105.755,3Mcii5XWf6E0lrY3Uky4cA,"conscious hip hop,g funk,gangster rap,hardcore hip hop,hip hop,rap,west coast rap",3677750,Ice Cube,4
33,5bdn9aHW4jwpiZk10u6Ckw,Canción y Huayno,Calentando la Máquina,259405,2017-04-21,False,0.563,0.784,7,-5.045,0,0.304,0.328,4.04e-06,0.129,0.653,199.698,3tzacGOmngxUV8W8lU9h3Q,cumbia,70204,La Delio Valdez,4
56,6AUuRg513AfT50d52O60fS,One Day At A Time,The Thrill Of It All (Special Edition),209380,2017-11-03,False,0.502,0.32,1,-7.95,1,0.0342,0.775,0.0,0.113,0.337,129.356,2wY79sveU1sp5g7SokKOiI,"pop,uk pop",12894788,Sam Smith,4
64,78RskfTZHN7IYXY1ZxNbKY,Puff The Magic Dragon,Puff The Magic Dragon,76778,2017-05-11,False,0.555,0.0306,0,-23.42,1,0.0545,0.995,0.958,0.122,0.474,114.703,2PaeMuShS6wgfLp465LQU3,lullaby,410,Laura Hanson,4
55,39qMLKmf0lR6RtpWvW4FFS,Dream A little Dream Of Me,Bossa Nova Lounge,177330,2017-06-18,False,0.889,0.25,7,-9.799,1,0.0352,0.574,2.91e-06,0.164,0.471,93.988,6UUbraIaaBKQGCZoSOmn0S,acoustic chill,1992,Olga Chung,4
57,0fHZirprNSLEc1OLs1OiwL,Blossom,Blossom (Deluxe),254586,2017-03-17,False,0.75,0.676,4,-6.651,1,0.0281,0.0295,3.15e-05,0.0749,0.851,119.99,1hzfo8twXdOegF3xireCYs,german pop,1333956,Milky Chance,4
47,4Z2yNgiNp3M8Xbi7EZuF0l,Adoro,Ida y Vuelta (Edición Especial),213613,2017-10-20,False,0.492,0.515,2,-8.039,0,0.0305,0.126,0.0,0.118,0.448,139.738,4uoz4FUMvpeyGClFTTDBsD,"grupera,latin,latin pop,tropical",2822665,Ricardo Montaner,4
55,57IT5XRc5ImuTqxwrFZFdd,Not Afraid Anymore,"Not Afraid Anymore [From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""]",226800,2017-01-13,False,0.547,0.734,5,-6.991,0,0.0654,0.00346,4.62e-05,0.136,0.42,131.994,26VFTg2z8YR0cCuwLzESi2,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",10954688,Halsey,4
49,1vRnkQ1g33CBkje4dMv0Xu,Todo lo que pierdo,Todo lo que pierdo,252750,2017-11-26,False,0.627,0.565,0,-9.755,0,0.308,0.35,0.0,0.0553,0.167,159.98,2SNfNJDsahTSVFwgxposF5,"rap conciencia,rap espanol,spanish hip hop",169434,Soge Culebra,4
54,4XOXxyesLmj3tF2yHB3kU7,Espina de Rosas,Espina de Rosas,194572,2017-04-06,False,0.741,0.904,1,-5.141,0,0.0432,0.116,5.92e-05,0.386,0.543,96.032,7hIqJfRYGBWWT1Qxu6Cpd2,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",1387039,Andy Rivera,4
56,0hxuXK2GKkdLvus2JJ1Fbt,Prende la Fiesta,Prende la Fiesta,185945,2017-12-27,False,0.798,0.512,2,-5.982,1,0.0438,0.0012,0.738,0.619,0.144,127.996,2jqJc0ovzss12ajvoeyZu0,guaracha,19072,Dj Dasten,4
58,2hIsd0F6ZGfHCC1xa7vSad,Each Time You Fall in Love,Cigarettes After Sex,290630,2017-06-09,False,0.378,0.533,10,-8.843,1,0.0279,0.479,0.508,0.131,0.285,75.927,1QAJqy2dA3ihHBFIHRphZj,"ambient pop,dream pop,el paso indie,shoegaze",1554945,Cigarettes After Sex,4
62,4wMRo12qupmGNj0sh341xb,Nova,Nova,281325,2017-03-16,False,0.859,0.53,4,-14.865,0,0.0777,0.014,0.818,0.0995,0.349,127.977,0kXCdaJ7C5MD27jXxzvHsa,gaming edm,71005,Ahrix,4
39,29oDRWyM4tpVwKpgYd3oUc,Maldades,Maldades,195015,2017-04-28,False,0.73,0.518,9,-8.5,0,0.13,0.276,1.97e-06,0.0618,0.635,79.969,6w3SkAHYPsQ1bxV7VDlG5y,"argentine hip hop,latin,latin pop,rap latina,trap argentino,trap latino",2203671,Cazzu,4
59,1PLUHhDbSiVHRImD3gAg2s,feel,ep seeds,104564,2017-03-16,False,0.531,0.218,8,-20.798,0,0.0423,0.131,0.0554,0.267,0.368,132.339,4pwqNyMSvuv7VOhQBdjB6Q,"chillhop,japanese chillhop,lo-fi beats",113090,eevee,4
55,0oLtiMnTizg2Lw5f74z9Gm,Leila - Poolside Remix,Leila (Poolside Remix),318461,2017-06-30,False,0.769,0.768,4,-7.542,0,0.0366,0.0139,0.0215,0.0469,0.825,103.997,0Z5pcmXDCKTrFWLnDChC37,"alternative dance,australian dance,australian electropop,chillwave,dance-punk,electroclash,electronica,filter house,indie pop,indie soul,indietronica,new rave,nu disco,shimmer pop",200624,Miami Horror,4
40,4am7X8WNcYhqnToqnFH625,La Bestia,Apocalipsis Zombi,211840,2017-05-12,False,0.532,0.879,9,-5.353,1,0.0616,0.0215,0.0,0.136,0.451,100.989,13JJKrUewC1CJYmIDXQNoH,"argentine rock,latin alternative,latin rock,rock en espanol,rock uruguayo",556060,El Cuarteto De Nos,4
66,4ZJPwET9Jrgpkqi4Vo3Yg8,Bad Bitch (feat. Ty Dolla $ign),All Your Fault: Pt. 1,197253,2017-02-16,True,0.656,0.615,5,-6.252,1,0.0539,0.0283,0.0,0.234,0.366,139.91,64M6ah0SkkRsnPGtGiRAbb,"dance pop,electropop,pop,post-teen pop",5249925,Bebe Rexha,4
33,63Q6SH7qsqKYkxlkrDFiGH,"Adios, Adios Corazon / Con un Clavelito / Todos los Domingos / El Conductor / Atrevete a Mirarme / El Pescador / La Banda Esta Borracha - En Vivo",En Vivo en el Gran Rex,395355,2017-09-26,False,0.559,0.946,11,-4.161,0,0.0589,0.22,0.0,0.1,0.852,95.862,6pVmT18pd1QaofDegZUEKX,"argentine rock,cumbia villera",353811,La Nueva Luna,4
49,6vKQF8aILu5JgdxXQIatAE,No Se Nada,No Se Nada,215000,2017-09-08,True,0.817,0.624,1,-6.996,1,0.24,0.193,0.0,0.136,0.681,141.944,1pQWsZQehhS4wavwh7Fnxd,"latin,reggaeton flow,trap argentino",736814,Lenny Tavárez,4
48,4qTcBSNTlozXuNACaZfSaL,Baile Del Hindú (feat. Trainer & Big Soto),Como Nunca,226160,2017-12-23,True,0.713,0.683,8,-5.226,1,0.108,0.18,0.0,0.305,0.435,164.103,6fMZytDgX1Q9OV6ndSugym,venezuelan hip hop,291700,Akapellah,4
53,0UciVcpm66DLmnMJ9w6HzL,No Me Hables de Amor,No Me Hables de Amor,201679,2017-02-20,True,0.722,0.78,0,-3.343,0,0.066,0.234,5.22e-05,0.0867,0.93,171.986,1fux65HMCBvfJHqlBc4Nno,"latin,latin hip hop,reggaeton,reggaeton flow,tropical",833463,Casper Magico,4
34,1YBv1QbQkzTYL5vqMvpxZp,Fast Food,Fast Food,151384,2017-10-29,True,0.696,0.64,9,-8.609,1,0.328,0.127,0.0,0.102,0.281,142.215,1U7FXZ7fdz0YqYzs4nRd1v,"argentine hip hop,trap argentino",23764,Kmd Label,4
69,0FfZudphGgQTGeEV6AhmOs,Beige,Goodpain,204208,2017-06-16,False,0.438,0.677,10,-7.535,1,0.135,0.381,0.0686,0.119,0.214,167.989,7FU0xCgmSYQEiBeevUqQ4S,"electropop,indie folk,indie pop,indie poptimism,indietronica,modern rock,nyc pop,stomp and holler,vapor soul",88648,Yoke Lore,4
67,7foypmc7KZyU716Yv63BPe,Saint,"Huncho Jack, Jack Huncho",140792,2017-12-21,True,0.866,0.647,1,-3.675,1,0.0545,0.00899,0.0,0.0967,0.0801,150.058,6extd4B6hl8VTmnlhpl2bY,"melodic rap,pop rap,rap,southern hip hop,trap",679449,Huncho Jack,4
32,00C7DLCdhOlxqXeH499xyy,En Un Fla,Malajunta Malandro Singles,263471,2017-08-20,True,0.786,0.776,1,-4.341,0,0.118,0.191,0.0,0.0548,0.371,118.949,2l5TPgQ8RGK6bVwugy6RAu,"argentine hip hop,trap argentino",65421,Malajunta Malandro,4
52,0iP84MjJ1KvnzxWa91Zsvt,Cuando Quieras (feat. Valentino),Fénix,227986,2017-01-20,False,0.689,0.673,11,-5.307,1,0.086,0.318,0.0,0.0582,0.638,169.917,1SupJlEpv7RS2tPNRaHViT,"latin,latin hip hop,reggaeton,tropical",12078959,Nicky Jam,4
32,4CdwDvTyeREJWUeAYvbcME,No te has robado nada,Lo Mejor De Mi,221160,2017-01-17,False,0.471,0.627,5,-3.551,0,0.041,0.579,0.0,0.086,0.577,165.567,3ruk44IzmsPppwo7VOknwZ,cumbia villera,319600,Dalila,4
33,3Q0biZ9vqWPsuoMr4oVM7S,Mi amor prohibido - En vivo,Me verás bailando... en el Luna (En vivo),172226,2017-05-26,False,0.399,0.825,9,-4.877,1,0.0674,0.202,0.0,0.411,0.75,207.395,6Cv7YpJ01y71mdgm4szmU2,cumbia pop,186752,Los Totora,4
53,2eH4LAMhD20bl8tQseKckb,Unchained Melody,Unchained Melody,156000,2017-06-19,False,0.371,0.0731,2,-8.051,1,0.0328,0.931,0.0,0.0717,0.316,137.466,6oBm8HB0yfrIc9IHbxs6in,"art pop,dance pop,electropop,indie pop,indietronica,pop,swedish electropop,swedish indie pop,swedish pop",1343846,Lykke Li,4
61,2cOzI3LOIkRIKEidcGZ1Bc,Plants,Locket,191904,2017-06-23,False,0.494,0.406,11,-10.725,0,0.0416,0.607,0.53,0.122,0.219,81.067,4kSGbjWGxTchKpIxXPJv0B,"indie garage rock,neo-psychedelic",229910,Crumb,4
63,190IqlryWu91WBKeDgZqZz,Only in My Dreams,"Superclean, Vol. I",170893,2017-11-03,False,0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.282,143.917,2sSGPbdZJkaSE2AbcGOACx,"bedroom pop,indie pop,la indie",306517,The Marías,4
52,0lEaqq59YmCxJNB6cb209Y,Si Tú Supieras Compañero,Los Ángeles,364657,2017-02-10,False,0.391,0.215,8,-10.75,1,0.0321,0.934,0.000625,0.423,0.13,142.835,7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,3596062,ROSALÍA,3
47,3TcudDhCZUGbrHCkEdmDGF,Qué Dice la Juventud?,Qué Dice la Juventud?,217088,2017-01-09,True,0.774,0.714,0,-7.171,1,0.403,0.258,0.0,0.112,0.67,95.845,7Jgen4mkCFqCo4xzlDrMJO,"spanish hip hop,trap espanol",98943,Locoplaya,4
50,4cNrXDthppn6x30p0K12Fu,Heal the World,Michael's in Bossa,344036,2017-02-08,False,0.761,0.363,9,-14.568,1,0.0357,0.884,0.07,0.108,0.35,109.025,0TJqjUyiiT1yckuKKASNMa,bossa nova cover,905,Alana Marie,4
62,36nutPAJFggPeddyVWDFm9,Better Days,Better Days,207335,2017-05-15,False,0.808,0.403,0,-13.878,0,0.04,0.707,0.929,0.193,0.513,131.952,3zDGjdtoxUiH7YcTWOdtMd,chillhop,83785,LAKEY INSPIRED,4
37,655UslbCYFKUnSB4IFkYtF,Vampi - En Vivo,Repuesto de Fe (En Vivo),173453,2017-05-26,False,0.739,0.574,7,-6.474,1,0.0276,0.0129,0.0,0.906,0.627,112.027,2F9pvj94b52wGKs0OqiNi2,"argentine rock,electronica argentina,latin alternative,latin rock,pop electronico,rock en espanol",799058,Babasónicos,4
60,6QJ1F9DrlsRSmKDcdVS0Oy,Lloraras,Traicionera (Baile Total),222200,2017-11-24,False,0.706,0.751,9,-8.368,1,0.0452,0.517,0.000701,0.0445,0.962,96.998,1c84wItoiAe1pEbpJMqUmQ,"latin,latin jazz,salsa,salsa venezolana,tropical",567037,Oscar D'León,4
64,0GJMLR5EzMRcHqSZkGQI7R,"Soothing Rain(Loopable,No fade)","Rain Sounds: Loopable Rain Sound, Loopable Meditation Sounds, Loopable Tranquil Sleep Sounds, Loopable Baby Sleep Aid",172947,2017-04-07,False,0.177,0.999,11,-21.618,0,0.0621,0.131,0.575,0.481,0.00166,101.377,5nSGBmlgUdqWNExnOX8VtV,"environmental,sleep",58304,Rain Sounds,4
54,41BqZaEQ9hHt4okQ3FT7wa,Amor Prohibido (feat. Sean Paul & Konshens),Fénix,260053,2017-01-20,False,0.775,0.652,8,-6.31,0,0.119,0.149,0.0,0.0983,0.879,156.12,1SupJlEpv7RS2tPNRaHViT,"latin,latin hip hop,reggaeton,tropical",12078959,Nicky Jam,4
49,2RJS0ij4h7LF1DeX36dJE6,Al Mirarte a Ti,Al Mirarte a Ti,321723,2017-09-21,False,0.518,0.266,11,-9.518,1,0.0306,0.876,1.8e-06,0.0823,0.178,135.988,0cEa9u1e3cDLXCZxxiuEmi,latin worship,84904,Majo y Dan,4
66,7g7raxdQpiLZT7aOlib4S1,Motorcycle Patches,"Huncho Jack, Jack Huncho",191409,2017-12-21,True,0.868,0.657,8,-4.853,1,0.113,0.0158,0.0,0.0995,0.436,162.865,6extd4B6hl8VTmnlhpl2bY,"melodic rap,pop rap,rap,southern hip hop,trap",679449,Huncho Jack,4
48,1oYafejykcv8ZYRHlF1oHF,El Eco De Su Voz,El Eco De Su Voz,415640,2017-04-28,False,0.228,0.348,11,-8.764,1,0.0316,0.172,0.0,0.0668,0.185,73.147,3phVKYqeq84Ai91CHTQfNq,"latin worship,world worship",356096,Hillsong en Español,4
54,2OWKDTonST8HNko3dBlPPp,Lost In Your Light (feat. Miguel),Dua Lipa (Deluxe),203769,2017-06-02,False,0.646,0.772,2,-3.826,1,0.0564,0.000402,0.0,0.102,0.414,117.097,6M2wZ9GZgrQXHCFfjv46we,"dance pop,pop,uk pop",17594881,Dua Lipa,4
34,2VvfxMr8Is6uk2RVwLCJeO,Te de Campana Mix,Te de Campana Mix,228235,2017-03-29,False,0.903,0.789,11,-3.255,1,0.0655,0.084,2.28e-06,0.122,0.544,102.012,6sPVGPkxslll1c4pdHvxYh,"argentine hip hop,cumbia pop,cumbia villera",80938,DJ Yayo,4
51,2RK7wvV1U6BU5siw4vhXN7,Hello,Unstoppable,195040,2017-10-27,False,0.803,0.823,7,-4.722,0,0.056,0.458,3.61e-05,0.0924,0.836,94.988,790FomKkXshlbRYZFtlgla,"latin,reggaeton",10555213,KAROL G,4
52,124qbCWKsFvtyzbu8b4HJN,Déjà Vu,Is This The Life We Really Want?,267453,2017-06-02,False,0.551,0.328,7,-11.37,1,0.0293,0.523,0.431,0.116,0.18,129.13,40DqL6Tv84cKT2pH2NMs9r,"album rock,art rock,classic rock,progressive rock,rock,symphonic rock",971616,Roger Waters,4
35,2pIWOcbTZveDsCUG6OVtdq,Rivotril,Oro Y Perfume,177230,2017-09-18,False,0.811,0.645,2,-6.304,1,0.309,0.668,0.0,0.111,0.294,130.175,07Hm9w6ksRaggaDBpN8RRd,"argentine hip hop,trap argentino",53118,0-600,4
35,5DTmqSqOxT0A8CtCC8FQx0,Lucidez,Asfalto,242213,2017-05-12,False,0.519,0.83,8,-6.276,1,0.0427,0.0819,0.0142,0.0785,0.635,125.054,49ynGmq4dpplOn1Rsiejfp,"argentine alternative rock,argentine indie,argentine rock,latin rock,rock en espanol,rosario indie",74822,Indios,4
91,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,312820,2018-08-03,True,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,0Y5tJX1MQlPlqiwlOH1tJY,rap,10435596,Travis Scott,4
82,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Calma (Remix),238200,2018-10-05,False,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,4QVBYiagIaa6ZGSPMbybpy,"latin,latin pop,puerto rican pop",1178031,Pedro Capó,4
91,4TnjEaWOeW0eKTKIEvJyCa,Falling,Falling,159381,2018-10-05,False,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,7uaIm6Pw7xplS8Dy06V6pT,"alternative r&b,melodic rap,pop rap",367359,Trevor Daniel,4
79,059bcIhyc2SBwm6sw2AZzd,Te Vi,Te Vi,231848,2018-12-14,False,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,4bw2Am3p9ji3mYsXNXtQcd,"colombian pop,latin,latin pop,reggaeton",5682695,Piso 21,4
66,3CACzG9I3AoKUKA3ODE5zW,Me Vas a Extrañar - En Vivo,Me Vas a Extrañar (En Vivo),238528,2018-09-07,False,0.419,0.809,11,-4.596,1,0.0357,0.323,0.0,0.699,0.635,88.418,3YeBTR1Q1rUxKguz4jP6UV,cumbia villera,1203790,Damas Gratis,4
77,6t94PGXYAuo9GbJEnMpPcW,La Forma en Que Me Miras,La Forma en Que Me Miras,307435,2018-08-04,False,0.656,0.662,1,-1.387,1,0.191,0.149,8e-06,0.16,0.573,189.983,6HqgxkTt9KGyt27zYrwVan,"latin,reggaeton,reggaeton flow",166799,Super Yei,4
89,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),200185,2018-04-19,False,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,6qqNVTkY8uBg9cP3Jd7DAH,"electropop,pop",28134481,Billie Eilish,4
64,3trowLiYwwOoiwapLISNyk,No Te Creas Tan Importante - En Vivo,No Te Creas Tan Importante (En Vivo),239760,2018-03-23,False,0.302,0.758,5,-5.273,1,0.0424,0.202,0.0,0.881,0.669,174.704,3YeBTR1Q1rUxKguz4jP6UV,cumbia villera,1203790,Damas Gratis,4
79,35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,X 100PRE,169247,2018-12-23,True,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4q3ewBCX7sLwd24euuV69X,"latin,reggaeton,trap latino",22467426,Bad Bunny,4
